Violation_ID,Violation_Type,Fine_Amount,Location,Date,Time,Vehicle_Type,Vehicle_Color,Vehicle_Model_Year,Driver_Age,Driver_Gender,Penalty_Points,Weather_Condition,Road_Condition,License_Validity,Number_of_Passengers,Helmet_Worn,Seatbelt_Worn,Traffic_Light_Status,Speed_Limit,Recorded_Speed,Alcohol_Level,Breathalyzer_Result,Towed,Fine_Paid,Payment_Method,Court_Appearance_Required,Comments,Violation_Type,Fine_Amount,Location,Date,Time
VLT101079,Over-speeding,-0.3727629,Delhi,2026-01-01,20:02,Scooter,White,-0.38655567,-0.38484493,Other,-0.3809822,Rainy,Under Construction,Valid,-0.49021432,Yes,Yes,Red,1.4192667,-0.70976007,-0.712151,Negative,No,No,Card,No,Repeat Offender,Overloading,0.10183171,West Bengal,2028-06-04,22:48
VLT101622,Over-speeding,2.6826706,Delhi,2027-06-28,07:29,Scooter,Silver,-0.38655567,2.5984492,Other,-0.3809822,Foggy,Under Construction,Suspended,2.0399241,Yes,No,Red,1.4192667,-0.70976007,1.4041966,Not Conducted,No,No,Cash,No,Repeat Offender,Overloading,0.060463272,West Bengal,2028-06-04,22:48
VLT102913,No Seatbelt,-0.3727629,Delhi,2031-01-09,18:09,Scooter,Grey,-0.38655567,-0.38484493,Female,-0.3809822,Dust Storm,Under Construction,Suspended,-0.49021432,Yes,Yes,Yellow,-0.7045892,1.4089267,-0.712151,Positive,No,No,Online,No,Repeat Offender,Overloading,0.058173906,West Bengal,2028-06-04,22:48
VLT100890,Over-speeding,-0.3727629,Tamil Nadu,2025-06-26,03:43,Scooter,Grey,-0.38655567,-0.38484493,Male,-0.3809822,Dust Storm,Slippery,Valid,-0.49021432,Yes,No,Red,-0.7045892,-0.70976007,1.4041966,Positive,No,No,Online,Yes,Repeat Offender,Overloading,0.05371166,West Bengal,2028-06-04,22:48
VLT102300,Over-speeding,-0.3727629,Uttar Pradesh,2029-05-06,17:56,Scooter,Black,-0.38655567,-0.38484493,Other,-0.3809822,Cloudy,Slippery,Valid,-0.49021432,,Yes,Red,-0.7045892,-0.70976007,-0.712151,Negative,No,No,Card,Yes,Repeat Offender,Overloading,0.07205832,West Bengal,2028-06-04,22:48
VLT100294,Over-speeding,-0.3727629,Delhi,2023-11-08,14:25,Scooter,White,2.5869496,-0.38484493,Other,-0.3809822,Dust Storm,Slippery,Expired,-0.49021432,,,Red,-0.7045892,1.4089267,-0.712151,Positive,Yes,Yes,Online,Yes,Repeat Offender,Overloading,0.057756748,West Bengal,2028-06-04,22:48
VLT100564,No Seatbelt,-0.3727629,Delhi,2024-08-04,22:39,Scooter,Black,-0.38655567,-0.38484493,Other,-0.3809822,Cloudy,Under Construction,Suspended,-0.49021432,,Yes,Red,-0.7045892,1.4089267,-0.712151,Not Conducted,Yes,Yes,Online,No,Repeat Offender,Overloading,0.031370144,West Bengal,2028-06-04,22:48
VLT101963,Over-speeding,-0.3727629,West Bengal,2028-06-03,03:00,Scooter,Silver,-0.38655567,-0.38484493,Male,-0.3809822,Rainy,Dry,Suspended,-0.49021432,No,Yes,Red,-0.7045892,1.4089267,-0.712151,Positive,Yes,No,Card,Yes,Repeat Offender,Overloading,0.027248083,West Bengal,2028-06-04,22:48
VLT100923,Over-speeding,-0.3727629,Maharashtra,2025-07-29,01:09,Scooter,Black,-0.38655567,-0.38484493,Other,-0.3809822,Dust Storm,Slippery,Expired,-0.49021432,Yes,No,Green,1.4192667,1.4089267,-0.712151,Not Conducted,No,No,Card,No,Repeat Offender,Overloading,0.080091156,West Bengal,2028-06-04,22:48
VLT100014,Over-speeding,-0.3727629,Karnataka,2023-02-01,05:57,Scooter,Yellow,-0.38655567,-0.38484493,Other,-0.3809822,Cloudy,Wet,Suspended,-0.49021432,No,Yes,Yellow,-0.7045892,-0.70976007,1.4041966,Positive,No,Yes,Not Paid,No,Repeat Offender,Overloading,0.07541406,West Bengal,2028-06-04,22:48
VLT102315,Over-speeding,-0.3727629,Delhi,2029-05-21,17:12,Scooter,Green,2.5869496,-0.38484493,Other,-0.3809822,Foggy,Slippery,Suspended,2.0399241,Yes,Yes,Yellow,-0.7045892,-0.70976007,-0.712151,Negative,Yes,No,Cash,No,Repeat Offender,Overloading,0.06216538,West Bengal,2028-06-04,22:48
VLT103923,Over-speeding,-0.3727629,Delhi,2033-10-15,03:43,Scooter,Red,-0.38655567,-0.38484493,Male,-0.3809822,Rainy,Under Construction,Suspended,2.0399241,Yes,,Red,-0.7045892,-0.70976007,-0.712151,Negative,No,No,Card,Yes,Repeat Offender,Overloading,0.069103956,West Bengal,2028-06-04,22:48
VLT102605,Over-speeding,-0.3727629,Maharashtra,2030-03-07,11:58,Scooter,Black,-0.38655567,-0.38484493,Other,-0.3809822,Cloudy,Under Construction,Suspended,2.0399241,Yes,No,Green,1.4192667,1.4089267,-0.712151,Not Conducted,No,Yes,Not Paid,No,Repeat Offender,Overloading,0.10050316,West Bengal,2028-06-04,22:48
VLT102967,Over-speeding,2.6826706,Delhi,2031-03-04,09:17,Scooter,Red,-0.38655567,-0.38484493,Male,-0.3809822,Foggy,Dry,Suspended,-0.49021432,Yes,No,Red,-0.7045892,-0.70976007,-0.712151,Negative,No,No,Card,No,Repeat Offender,Overloading,0.078692056,West Bengal,2028-06-04,22:48
VLT102899,Over-speeding,-0.3727629,West Bengal,2030-12-26,02:34,Scooter,Yellow,-0.38655567,-0.38484493,Other,-0.3809822,Rainy,Under Construction,Valid,-0.49021432,,Yes,Yellow,-0.7045892,-0.70976007,-0.712151,Negative,Yes,No,Card,No,Repeat Offender,Overloading,0.08650786,West Bengal,2028-06-04,22:48
VLT102005,Over-speeding,-0.3727629,Delhi,2028-07-15,19:31,Scooter,Red,2.5869496,-0.38484493,Other,-0.3809822,Foggy,Potholes,Suspended,-0.49021432,Yes,,Yellow,-0.7045892,-0.70976007,1.4041966,Not Conducted,Yes,No,Card,No,Repeat Offender,Overloading,0.07304005,West Bengal,2028-06-04,22:48
VLT101388,Over-speeding,-0.3727629,Maharashtra,2026-11-06,19:19,Scooter,White,-0.38655567,-0.38484493,Other,2.6247945,Dust Storm,Slippery,Suspended,2.0399241,Yes,,Red,-0.7045892,-0.70976007,1.4041966,Positive,No,Yes,Online,No,Repeat Offender,Overloading,0.06862759,West Bengal,2028-06-04,22:48
VLT100513,Over-speeding,-0.3727629,Uttar Pradesh,2024-06-14,23:28,Scooter,Red,-0.38655567,-0.38484493,Male,-0.3809822,Foggy,Wet,Suspended,-0.49021432,Yes,Yes,Green,-0.7045892,-0.70976007,-0.712151,Negative,Yes,No,Cash,No,Repeat Offender,Overloading,0.06870654,West Bengal,2028-06-04,22:48
VLT101331,Over-speeding,-0.3727629,Uttar Pradesh,2026-09-10,16:34,Scooter,Red,-0.38655567,-0.38484493,Male,-0.3809822,Foggy,Under Construction,Expired,-0.49021432,No,,Red,-0.7045892,-0.70976007,1.4041966,Not Conducted,No,No,Not Paid,No,Repeat Offender,Overloading,0.057468474,West Bengal,2028-06-04,22:48
VLT101348,Over-speeding,-0.3727629,Karnataka,2026-09-27,02:37,Scooter,Yellow,-0.38655567,-0.38484493,Female,-0.3809822,Foggy,Slippery,Valid,-0.49021432,Yes,No,Green,1.4192667,1.4089267,-0.712151,Not Conducted,Yes,No,Card,Yes,Repeat Offender,Overloading,0.013538606,West Bengal,2028-06-04,22:48
VLT101366,Over-speeding,-0.3727629,Maharashtra,2026-10-15,19:15,Scooter,Red,2.5869496,-0.38484493,Other,-0.3809822,Cloudy,Slippery,Expired,-0.49021432,Yes,Yes,Red,1.4192667,-0.70976007,1.4041966,Not Conducted,No,No,Cash,No,Repeat Offender,Overloading,0.08837426,West Bengal,2028-06-04,22:48
VLT100064,Over-speeding,-0.3727629,West Bengal,2023-03-23,06:28,Scooter,Black,-0.38655567,-0.38484493,Other,-0.3809822,Rainy,Dry,Suspended,-0.49021432,Yes,No,Red,-0.7045892,1.4089267,-0.712151,Positive,No,No,Not Paid,No,Repeat Offender,Overloading,0.06699843,West Bengal,2028-06-04,22:48
VLT102088,Over-speeding,-0.3727629,Uttar Pradesh,2028-10-06,08:42,Scooter,Grey,-0.38655567,-0.38484493,Other,-0.3809822,Clear,Under Construction,Suspended,2.0399241,No,No,Red,1.4192667,-0.70976007,-0.712151,Negative,Yes,No,Cash,No,Repeat Offender,Overloading,0.06390845,West Bengal,2028-06-04,22:48
VLT101069,Over-speeding,2.6826706,Punjab,2025-12-22,11:00,Scooter,Grey,-0.38655567,-0.38484493,Female,-0.3809822,Foggy,Potholes,Suspended,-0.49021432,Yes,Yes,Red,1.4192667,1.4089267,-0.712151,Positive,Yes,No,Online,No,Repeat Offender,Overloading,0.08056087,West Bengal,2028-06-04,22:48
VLT100767,Over-speeding,-0.3727629,West Bengal,2025-02-23,10:17,Scooter,Grey,-0.38655567,-0.38484493,Other,-0.3809822,Foggy,Potholes,Valid,-0.49021432,No,Yes,Red,1.4192667,-0.70976007,-0.712151,Negative,Yes,No,Cash,No,Repeat Offender,Overloading,0.046991527,West Bengal,2028-06-04,22:48
VLT103506,Over-speeding,-0.3727629,Delhi,2032-08-24,16:50,Scooter,White,-0.38655567,-0.38484493,Other,2.6247945,Dust Storm,Potholes,Suspended,2.0399241,No,No,Green,1.4192667,-0.70976007,-0.712151,Negative,Yes,No,Cash,No,Repeat Offender,Overloading,0.090550445,Delhi,2028-06-04,22:48
VLT100473,Over-speeding,-0.3727629,West Bengal,2024-05-05,01:11,Scooter,Green,-0.38655567,2.5984492,Other,-0.3809822,Rainy,Under Construction,Suspended,-0.49021432,Yes,Yes,Yellow,-0.7045892,-0.70976007,1.4041966,Positive,Yes,No,Card,No,Repeat Offender,Overloading,0.053863484,Delhi,2028-06-04,22:48
VLT100083,Over-speeding,-0.3727629,Tamil Nadu,2023-04-11,23:23,Scooter,White,-0.38655567,-0.38484493,Female,-0.3809822,Dust Storm,Wet,Suspended,2.0399241,Yes,,Red,-0.7045892,1.4089267,-0.712151,Not Conducted,No,No,Card,Yes,Repeat Offender,Overloading,0.06566994,West Bengal,2028-06-04,22:48
VLT103820,Over-speeding,-0.3727629,West Bengal,2033-07-04,10:44,Scooter,White,-0.38655567,-0.38484493,Other,-0.3809822,Clear,Under Construction,Suspended,-0.49021432,Yes,,Yellow,-0.7045892,-0.70976007,-0.712151,Negative,Yes,No,Card,No,Repeat Offender,Overloading,0.10248224,West Bengal,2028-06-04,22:48
VLT101487,Over-speeding,-0.3727629,Gujarat,2027-02-13,18:42,Scooter,White,-0.38655567,-0.38484493,Female,-0.3809822,Dust Storm,Potholes,Suspended,-0.49021432,No,Yes,Red,-0.7045892,-0.70976007,1.4041966,Positive,No,Yes,Online,No,Repeat Offender,Overloading,0.060566306,West Bengal,2028-06-04,22:48
VLT102925,Over-speeding,-0.3727629,West Bengal,2031-01-21,08:22,Scooter,Silver,-0.38655567,2.5984492,Other,-0.3809822,Cloudy,Under Construction,Suspended,-0.49021432,Yes,No,Yellow,-0.7045892,-0.70976007,-0.712151,Negative,No,No,Cash,No,Repeat Offender,Overloading,0.0902099,West Bengal,2028-06-04,22:48
VLT103981,Over-speeding,-0.3727629,Maharashtra,2033-12-12,08:42,Scooter,Grey,-0.38655567,-0.38484493,Female,-0.3809822,Dust Storm,Wet,Suspended,2.0399241,,Yes,Red,-0.7045892,-0.70976007,-0.712151,Negative,No,No,Cash,No,Repeat Offender,Overloading,0.0733203,West Bengal,2028-06-04,22:48
VLT103743,Over-speeding,-0.3727629,West Bengal,2033-04-18,04:59,Scooter,Red,-0.38655567,2.5984492,Other,-0.3809822,Dust Storm,Under Construction,Suspended,-0.49021432,Yes,Yes,Yellow,-0.7045892,1.4089267,-0.712151,Positive,Yes,No,Cash,No,Repeat Offender,Overloading,0.059002116,West Bengal,2028-06-04,22:48
VLT100476,Over-speeding,2.6826706,Delhi,2024-05-08,11:01,Scooter,Grey,-0.38655567,-0.38484493,Other,-0.3809822,Clear,Slippery,Suspended,-0.49021432,Yes,Yes,Red,-0.7045892,-0.70976007,-0.712151,Negative,Yes,Yes,Online,No,Repeat Offender,Overloading,0.06359345,West Bengal,2028-06-04,22:48
VLT101056,No Seatbelt,-0.3727629,Punjab,2025-12-09,14:51,Scooter,Yellow,-0.38655567,2.5984492,Other,-0.3809822,Dust Storm,Wet,Suspended,-0.49021432,Yes,,Yellow,-0.7045892,-0.70976007,1.4041966,Positive,No,Yes,Not Paid,No,Repeat Offender,Overloading,0.05267241,Delhi,2027-12-16,00:47
VLT102944,Over-speeding,-0.3727629,Maharashtra,2031-02-09,01:27,Scooter,Yellow,-0.38655567,-0.38484493,Other,-0.3809822,Clear,Under Construction,Suspended,-0.49021432,No,No,Red,-0.7045892,1.4089267,-0.712151,Positive,No,No,Cash,Yes,Repeat Offender,Overloading,0.06341529,West Bengal,2028-06-04,22:48
VLT100500,Over-speeding,2.6826706,Delhi,2024-06-01,17:19,Scooter,White,-0.38655567,-0.38484493,Other,2.6247945,Rainy,Dry,Suspended,-0.49021432,No,Yes,Yellow,-0.7045892,1.4089267,-0.712151,Not Conducted,Yes,No,Cash,No,Repeat Offender,Overloading,0.0860241,West Bengal,2028-06-04,22:48
VLT101587,Over-speeding,-0.3727629,Gujarat,2027-05-24,09:28,Scooter,Yellow,-0.38655567,-0.38484493,Other,-0.3809822,Clear,Under Construction,Suspended,-0.49021432,,Yes,Red,1.4192667,-0.70976007,1.4041966,Positive,No,Yes,Online,No,Repeat Offender,Overloading,0.07350634,West Bengal,2028-06-04,22:48
VLT103869,Over-speeding,-0.3727629,Tamil Nadu,2033-08-22,16:34,Scooter,Yellow,-0.38655567,-0.38484493,Other,2.6247945,Rainy,Under Construction,Valid,-0.49021432,,Yes,Red,-0.7045892,-0.70976007,1.4041966,Positive,Yes,No,Cash,No,Repeat Offender,Overloading,0.07418084,West Bengal,2028-06-04,22:48
VLT102318,No Seatbelt,-0.3727629,Punjab,2029-05-24,11:24,Scooter,Red,-0.38655567,-0.38484493,Other,-0.3809822,Cloudy,Wet,Valid,-0.49021432,,No,Red,1.4192667,-0.70976007,1.4041966,Positive,Yes,Yes,Online,No,Repeat Offender,Overloading,0.058158375,Delhi,2027-12-16,00:47
VLT103827,Over-speeding,-0.3727629,Karnataka,2033-07-11,03:11,Scooter,Green,-0.38655567,2.5984492,Other,-0.3809822,Cloudy,Potholes,Suspended,-0.49021432,Yes,,Yellow,-0.7045892,-0.70976007,-0.712151,Negative,No,No,Cash,No,Repeat Offender,Overloading,0.08460769,West Bengal,2028-06-04,22:48
VLT103527,Over-speeding,-0.3727629,Uttar Pradesh,2032-09-14,21:08,Scooter,Silver,-0.38655567,-0.38484493,Other,-0.3809822,Rainy,Under Construction,Expired,-0.49021432,Yes,,Yellow,-0.7045892,-0.70976007,-0.712151,Negative,Yes,Yes,Not Paid,No,Repeat Offender,Overloading,0.053164035,West Bengal,2028-06-04,22:48
VLT100398,No Seatbelt,-0.3727629,Delhi,2024-02-20,03:48,Scooter,Green,-0.38655567,-0.38484493,Other,-0.3809822,Rainy,Under Construction,Valid,-0.49021432,Yes,Yes,Green,-0.7045892,-0.70976007,1.4041966,Not Conducted,No,No,Cash,No,Repeat Offender,Overloading,0.034423023,Delhi,2028-06-04,00:47
VLT101018,Over-speeding,-0.3727629,Maharashtra,2025-11-01,12:35,Scooter,Yellow,-0.38655567,-0.38484493,Female,-0.3809822,Dust Storm,Potholes,Suspended,2.0399241,,Yes,Green,1.4192667,1.4089267,-0.712151,Positive,No,No,Not Paid,No,Repeat Offender,Overloading,0.058378495,West Bengal,2028-06-04,22:48
VLT103160,Over-speeding,-0.3727629,Maharashtra,2031-09-13,09:29,Scooter,Yellow,-0.38655567,-0.38484493,Other,-0.3809822,Clear,Under Construction,Suspended,-0.49021432,Yes,Yes,Green,1.4192667,-0.70976007,-0.712151,Negative,No,No,Cash,Yes,Repeat Offender,Overloading,0.08931032,West Bengal,2028-06-04,22:48
VLT100833,Over-speeding,-0.3727629,Tamil Nadu,2025-04-30,20:40,Scooter,Green,-0.38655567,-0.38484493,Other,2.6247945,Dust Storm,Under Construction,Suspended,-0.49021432,,Yes,Red,1.4192667,-0.70976007,1.4041966,Not Conducted,Yes,No,Online,No,Repeat Offender,Overloading,0.06444953,West Bengal,2028-06-04,22:48
VLT101337,No Seatbelt,-0.3727629,Delhi,2026-09-16,09:08,Scooter,Red,2.5869496,-0.38484493,Other,-0.3809822,Rainy,Under Construction,Suspended,-0.49021432,,Yes,Red,1.4192667,1.4089267,-0.712151,Not Conducted,No,Yes,Not Paid,Yes,Repeat Offender,Overloading,0.073988594,West Bengal,2028-06-04,22:48
VLT102443,Over-speeding,-0.3727629,Uttar Pradesh,2029-09-26,21:52,Scooter,Grey,-0.38655567,-0.38484493,Other,-0.3809822,Cloudy,Slippery,Suspended,-0.49021432,,No,Red,1.4192667,1.4089267,-0.712151,Not Conducted,No,No,Online,Yes,Repeat Offender,Overloading,0.057563458,West Bengal,2028-06-04,22:48
VLT100179,Over-speeding,-0.3727629,Karnataka,2023-07-16,15:38,Scooter,Red,-0.38655567,-0.38484493,Female,-0.3809822,Rainy,Dry,Suspended,-0.49021432,,Yes,Yellow,-0.7045892,1.4089267,-0.712151,Not Conducted,Yes,No,Card,No,Repeat Offender,Overloading,0.06151136,West Bengal,2028-06-04,22:48
VLT103667,Over-speeding,-0.3727629,Delhi,2033-02-01,02:13,Scooter,Black,-0.38655567,-0.38484493,Other,-0.3809822,Dust Storm,Slippery,Valid,-0.49021432,,Yes,Green,-0.7045892,-0.70976007,-0.712151,Negative,Yes,No,Cash,No,Repeat Offender,Overloading,0.069926076,West Bengal,2028-06-04,22:48
VLT100892,Over-speeding,-0.3727629,West Bengal,2025-06-28,13:05,Scooter,Red,-0.38655567,-0.38484493,Other,2.6247945,Dust Storm,Wet,Suspended,-0.49021432,Yes,No,Red,-0.7045892,-0.70976007,1.4041966,Positive,No,No,Card,No,Repeat Offender,Overloading,0.058882352,West Bengal,2028-06-04,22:48
VLT100127,Over-speeding,-0.3727629,Gujarat,2023-05-25,09:44,Scooter,Yellow,-0.38655567,-0.38484493,Female,-0.3809822,Cloudy,Slippery,Suspended,2.0399241,No,,Yellow,-0.7045892,-0.70976007,1.4041966,Not Conducted,Yes,No,Online,No,Repeat Offender,Overloading,0.09396187,West Bengal,2028-06-04,22:48
VLT100399,Over-speeding,-0.3727629,Karnataka,2024-02-21,16:28,Scooter,Black,-0.38655567,-0.38484493,Other,-0.3809822,Rainy,Under Construction,Suspended,2.0399241,No,,Yellow,-0.7045892,-0.70976007,1.4041966,Not Conducted,No,No,Card,Yes,Repeat Offender,Overloading,-0.043355454,West Bengal,2028-06-04,22:48
VLT103637,Over-speeding,-0.3727629,West Bengal,2033-01-02,16:02,Scooter,Red,-0.38655567,-0.38484493,Other,-0.3809822,Dust Storm,Under Construction,Valid,-0.49021432,Yes,Yes,Yellow,-0.7045892,-0.70976007,-0.712151,Negative,No,No,Online,No,Repeat Offender,Overloading,0.06356988,West Bengal,2028-06-04,22:48
VLT103824,Over-speeding,-0.3727629,Uttar Pradesh,2033-07-08,22:22,Scooter,Grey,-0.38655567,2.5984492,Other,-0.3809822,Foggy,Wet,Valid,-0.49021432,Yes,Yes,Red,-0.7045892,1.4089267,-0.712151,Positive,Yes,Yes,Online,Yes,Repeat Offender,Overloading,0.047167394,Delhi,2027-12-16,00:47
VLT102293,Over-speeding,-0.3727629,Maharashtra,2029-04-29,18:13,Scooter,White,-0.38655567,-0.38484493,Other,2.6247945,Cloudy,Dry,Suspended,-0.49021432,No,Yes,Red,-0.7045892,1.4089267,-0.712151,Positive,No,No,Cash,Yes,Repeat Offender,Overloading,0.081281476,West Bengal,2028-06-04,22:48
VLT100336,Over-speeding,-0.3727629,Tamil Nadu,2023-12-20,19:42,Scooter,Grey,-0.38655567,2.5984492,Other,-0.3809822,Cloudy,Wet,Suspended,-0.49021432,Yes,No,Red,1.4192667,-0.70976007,-0.712151,Negative,Yes,No,Cash,No,Repeat Offender,Overloading,0.06885992,Uttar Pradesh,2025-09-05,00:47
VLT101630,Over-speeding,-0.3727629,Karnataka,2027-07-06,07:39,Scooter,Red,-0.38655567,-0.38484493,Other,2.6247945,Foggy,Wet,Suspended,-0.49021432,No,,Red,1.4192667,1.4089267,-0.712151,Not Conducted,Yes,No,Not Paid,No,Repeat Offender,Overloading,0.09063032,West Bengal,2028-06-04,22:48
VLT102915,Over-speeding,2.6826706,Punjab,2031-01-11,10:50,Scooter,Grey,2.5869496,-0.38484493,Other,-0.3809822,Cloudy,Under Construction,Suspended,-0.49021432,Yes,Yes,Yellow,-0.7045892,-0.70976007,1.4041966,Positive,Yes,Yes,Not Paid,No,Repeat Offender,Overloading,0.082113996,West Bengal,2028-06-04,22:48
VLT100718,Over-speeding,-0.3727629,Uttar Pradesh,2025-01-05,14:41,Scooter,Red,-0.38655567,2.5984492,Other,-0.3809822,Cloudy,Under Construction,Suspended,-0.49021432,,Yes,Red,-0.7045892,-0.70976007,1.4041966,Not Conducted,No,Yes,Online,Yes,Repeat Offender,Overloading,0.0852108,West Bengal,2028-06-04,22:48
VLT103040,Over-speeding,-0.3727629,Gujarat,2031-05-16,11:24,Scooter,Grey,-0.38655567,-0.38484493,Other,-0.3809822,Clear,Under Construction,Suspended,-0.49021432,Yes,,Red,1.4192667,-0.70976007,-0.712151,Negative,No,No,Not Paid,No,Repeat Offender,Overloading,0.08066772,West Bengal,2028-06-04,22:48
VLT101318,Over-speeding,-0.3727629,Delhi,2026-08-28,09:03,Scooter,White,-0.38655567,-0.38484493,Other,-0.3809822,Foggy,Wet,Suspended,-0.49021432,,Yes,Green,1.4192667,-0.70976007,-0.712151,Negative,No,No,Cash,No,Repeat Offender,Overloading,0.06382659,West Bengal,2028-06-04,22:48
VLT102111,Over-speeding,-0.3727629,Gujarat,2028-10-29,10:06,Scooter,Silver,-0.38655567,-0.38484493,Other,-0.3809822,Clear,Slippery,Valid,-0.49021432,No,Yes,Red,1.4192667,-0.70976007,1.4041966,Positive,No,No,Card,No,Repeat Offender,Overloading,0.08392198,West Bengal,2028-06-04,22:48
VLT103850,No Seatbelt,-0.3727629,Delhi,2033-08-03,05:38,Scooter,Silver,2.5869496,-0.38484493,Other,-0.3809822,Foggy,Potholes,Suspended,-0.49021432,,Yes,Green,1.4192667,-0.70976007,1.4041966,Positive,Yes,Yes,Online,Yes,Repeat Offender,Overloading,0.06968512,West Bengal,2028-06-04,22:48
VLT100506,Over-speeding,2.6826706,Delhi,2024-06-07,01:25,Scooter,Green,-0.38655567,-0.38484493,Other,-0.3809822,Clear,Slippery,Expired,-0.49021432,No,Yes,Red,-0.7045892,1.4089267,-0.712151,Positive,No,No,Online,No,Repeat Offender,Overloading,0.10605776,West Bengal,2028-06-04,22:48
VLT102075,Over-speeding,-0.3727629,Karnataka,2028-09-23,11:06,Scooter,Red,-0.38655567,-0.38484493,Female,-0.3809822,Cloudy,Potholes,Suspended,-0.49021432,Yes,No,Red,1.4192667,1.4089267,-0.712151,Positive,No,No,Cash,Yes,Repeat Offender,Overloading,0.08808167,West Bengal,2028-06-04,22:48
VLT100652,Over-speeding,-0.3727629,West Bengal,2024-10-31,08:47,Scooter,Black,-0.38655567,-0.38484493,Other,-0.3809822,Foggy,Slippery,Expired,-0.49021432,Yes,No,Red,-0.7045892,-0.70976007,1.4041966,Positive,No,No,Cash,Yes,Repeat Offender,Overloading,0.055912472,West Bengal,2028-06-04,22:48
VLT101534,Over-speeding,2.6826706,Delhi,2027-04-01,08:45,Scooter,Yellow,-0.38655567,-0.38484493,Other,-0.3809822,Clear,Wet,Suspended,-0.49021432,No,No,Green,-0.7045892,1.4089267,-0.712151,Positive,Yes,No,Card,No,Repeat Offender,Overloading,0.08154605,West Bengal,2028-06-04,22:48
VLT103758,Over-speeding,-0.3727629,Uttar Pradesh,2033-05-03,22:00,Scooter,Red,-0.38655567,-0.38484493,Other,-0.3809822,Clear,Wet,Valid,-0.49021432,No,No,Red,1.4192667,-0.70976007,-0.712151,Negative,Yes,Yes,Online,No,Repeat Offender,Overloading,0.06313562,West Bengal,2028-06-04,22:48
VLT101205,Over-speeding,-0.3727629,West Bengal,2026-05-07,21:49,Scooter,Black,-0.38655567,-0.38484493,Other,-0.3809822,Foggy,Wet,Valid,-0.49021432,No,Yes,Red,-0.7045892,-0.70976007,-0.712151,Negative,No,No,Not Paid,No,Repeat Offender,Overloading,0.09434143,West Bengal,2028-06-04,22:48
VLT102792,Over-speeding,-0.3727629,West Bengal,2030-09-10,20:26,Scooter,Silver,-0.38655567,-0.38484493,Other,-0.3809822,Clear,Under Construction,Suspended,-0.49021432,No,Yes,Red,-0.7045892,1.4089267,-0.712151,Positive,Yes,No,Not Paid,Yes,Repeat Offender,Overloading,0.07062193,West Bengal,2028-06-04,22:48
VLT102012,Over-speeding,2.6826706,Delhi,2028-07-22,03:30,Scooter,Red,-0.38655567,-0.38484493,Other,2.6247945,Rainy,Dry,Suspended,-0.49021432,,No,Green,1.4192667,-0.70976007,-0.712151,Negative,No,Yes,Not Paid,Yes,Repeat Offender,Overloading,0.08730395,West Bengal,2028-06-04,22:48
VLT103043,Over-speeding,-0.3727629,Maharashtra,2031-05-19,20:56,Scooter,Grey,-0.38655567,-0.38484493,Other,-0.3809822,Dust Storm,Slippery,Valid,-0.49021432,No,,Yellow,-0.7045892,-0.70976007,-0.712151,Negative,Yes,No,Card,No,Repeat Offender,Overloading,0.083347216,West Bengal,2028-06-04,22:48
VLT103212,Over-speeding,2.6826706,Punjab,2031-11-04,10:02,Scooter,Yellow,-0.38655567,2.5984492,Other,-0.3809822,Rainy,Dry,Suspended,-0.49021432,No,No,Red,1.4192667,1.4089267,-0.712151,Not Conducted,No,No,Not Paid,No,Repeat Offender,Overloading,0.05067862,Delhi,2027-12-16,00:47
VLT103174,No Seatbelt,-0.3727629,Delhi,2031-09-27,05:35,Scooter,Silver,-0.38655567,-0.38484493,Male,-0.3809822,Cloudy,Under Construction,Suspended,-0.49021432,No,No,Red,1.4192667,-0.70976007,1.4041966,Positive,No,No,Card,No,Repeat Offender,Overloading,0.060365453,West Bengal,2028-06-04,22:48
